Basin.Name,Country,Ecoregion,Med_Longit,Med_Latit,RBA,MAT,TS,GDP,CSI,NSR,DIS,RAD,dist_between_centroids,Similarity_Centroid
Teifi,United Kingdom,Palearctic,-4.246280261,52.10709357,994.7850641,9.095148867,390.3318921,4.206858277,99.87276581,17,21.30391802,0.59103689,0.133983382,0.881847138
Tellaro,Italy,Palearctic,14.92449058,36.91353192,399.5605059,16.51682389,566.0568204,6.401206851,94.02480234,5,0.82355207,0.905203869,0.464088198,0.683018961
Telwatta.Ganga,Sri Lanka,Indo-Malay,80.11276428,6.168794859,64.73879736,26.78833335,55.98363119,15.50076199,99.41501776,28,4.035,0.747212742,0.335389419,0.748845233
Tengqiao.Dong.He,China,Indo-Malay,109.647069,18.50879565,700.7983232,24.37369033,305.2095583,2.281521231,96.83782082,22,7.746665956,0.923002285,0.213630646,0.823973919
Tenjin,Japan,Palearctic,133.8141322,35.3702678,494.2898591,12.43001543,846.348319,17.25378752,99.72065499,8,6.45031202,0.226593754,0.599753075,0.62509647
Tenryu,Japan,Palearctic,137.9359434,35.49592809,5155.117155,9.979845953,843.1253951,71.50566673,94.11646464,3,39.01758375,0.75023746,0.64786163,0.606847069
Tensift,Morocco,Palearctic,-8.398992159,31.52926958,20496.27278,16.47166652,559.6643075,3.30726099,97.75928307,6,5.929956854,0.906420529,0.26653716,0.78955441
Ter,Spain,Palearctic,2.472268435,42.07476713,2969.367498,11.44532079,582.3290416,50.33140469,91.5631282,9,13.48974568,0.533869088,0.154976465,0.865818508
Terek,Russia,Palearctic,45.20981192,43.0586893,56521.72186,6.468625767,829.094939,2.555984616,99.30153316,57,30.77338956,0.906774202,0.357769144,0.736502228
Terengganu,Malaysia,Indo-Malay,102.7898564,5.096135865,4537.051712,24.95599542,82.72354923,4.36827451,97.53319177,107,53.64079588,0.800190791,0.36107773,0.734711896
Tet,France,Palearctic,2.456743885,42.59891513,1402.920032,9.876370762,578.71592,13.25345063,92.64913086,23,11.71380158,0.710504297,0.163843053,0.859222382
Tevere,Italy,Palearctic,12.61578268,42.59507165,17830.47591,12.3341385,656.0866085,32.4050951,95.79877009,15,28.38650985,0.558619281,0.107136094,0.903231324
Thames.UK,United Kingdom,Palearctic,-0.803769399,51.59485228,13442.32055,9.872690404,475.2951178,219.5816917,98.50486596,25,12.63356191,0.596297142,0.059716078,0.943648984
Thames.USA,United States,Nearctic,-72.12370585,41.3408306,46.0814699,10.2848484,873.6421546,84.5288105,98.75427895,43,7.967,0.500300826,0.312887237,0.761680038
Thompson.creek,Australia,Australasia,144.1964912,-38.26567861,308.0931093,14.14687044,362.4065248,6.661511779,99.87687258,6,1.64319641,0.541934999,0.740511935,0.574543604
Thu.Bon,Vietnam,Indo-Malay,107.8721268,15.56861302,9534.168922,23.17222486,254.5226223,1.309789285,97.6765585,244,58.08269311,0.942923651,0.249965974,0.800021777
Thumpankeni.Tank,Sri Lanka,Indo-Malay,81.73998788,7.524521727,11.82259889,28.03630965,140.5497894,3.374859512,99.53315,28,10.06,0.835273433,0.335389419,0.748845233
Tigil,Russia,Palearctic,158.8922348,57.27008199,17961.91839,-3.30722633,1108.720603,0.031005886,99.99287358,13,18.62696017,0.941246723,0.365518314,0.732322657
Tingalpa.creek,Australia,Australasia,153.1812631,-27.56224855,121.2080185,19.88122396,379.6837248,29.57940722,72.72534738,2,1.339,0.560390098,0.7909694,0.558356832
Titicaca,Bolivia,Neotropic,-68.77175137,-17.22831055,145064.866,7.120877595,227.0949578,0.501874112,99.45853714,35,39.26586776,0.660322959,0.803462321,0.55448899
Titiroa,New Zealand,Australasia,168.8802163,-46.51859942,131.8663082,10.01359745,316.0248596,1.631922126,99.78255301,6,3.587,0.359085648,0.519239817,0.658223928
Tiwaka,New Caledonia,Australasia,165.1072652,-20.89907419,378.3326889,21.49785057,231.7892245,0.487986028,99.95573781,17,8.658906451,0.626847973,0.731768939,0.577444241
Tocantins,Brazil,Neotropic,-49.49953393,-11.2851018,769598.561,24.9794935,89.90789958,0.689432904,99.38511067,596,225.189682,0.739522674,0.509525722,0.662459729
Tocuyo,Venezuela,Neotropic,-69.70945099,10.32838452,17650.40025,23.68540127,58.38696893,7.13218987,92.41067138,117,9.469369653,0.747795896,0.373057113,0.728301824
Togyang.ni,South Korea,Palearctic,127.6370809,34.80695461,65.33281704,13.68562739,870.4898592,12.20229626,98.17590909,18,7.667,0.827629345,0.570543749,0.636722155
Tokai,Japan,Palearctic,136.8702228,34.32550435,11.76609346,16.05803571,720.2634103,62.14790154,99.91,4,19.658,0.597517962,0.511349112,0.661660494
Tokomairiro,New Zealand,Australasia,169.9310749,-46.08918675,413.8437145,9.754811885,346.660935,0.257147364,99.78779494,11,3.483445592,0.433947295,0.471266852,0.679686352
Tolten,Chile,Neotropic,-72.09391327,-39.12063905,8607.26831,9.565740778,378.2163355,0.66278667,99.81162281,13,55.36847393,0.828956813,0.507124912,0.663515009
Tonala,Mexico,Neotropic,-93.82190828,17.75748628,5279.492491,25.92583041,226.0598429,3.241980433,99.90823279,54,26.1911211,0.806845795,0.452398027,0.688516496
Tone,Japan,Palearctic,139.5453561,36.37668604,15948.33448,11.76969661,830.8057534,114.7965698,92.23856896,39,22.44753395,0.653023086,0.176982124,0.849630576
Tonekabon,Iran,Palearctic,50.5651996,36.7467161,426.3970178,9.246875008,847.3731786,6.616527677,99.44663777,35,3.236888181,0.808755047,0.175236274,0.850892729
Tonje.ri,South Korea,Palearctic,126.4912021,37.62948187,59.69692168,11.09604975,1024.9722,121.1980972,99.55594171,23,9.43,0.871098315,0.603420331,0.623666783
Tonji,South Korea,Palearctic,126.4558149,36.85977075,75.35925726,11.67660548,978.7621734,15.00965023,99.96606574,31,8.562,0.870412058,0.11359423,0.897993159
Tontouta,New Caledonia,Australasia,166.3228309,-21.94882997,505.625084,20.45721785,259.4854935,2.394498825,99.99544006,3,4.591745235,0.703802719,0.919362519,0.521006319
Torbay,Australia,Australasia,117.8289833,-35.02545176,37.4876748,15.29705887,285.941496,0.441860683,99.92116167,4,1.861211619,0.847696735,0.465581916,0.68232283
Touloubre,France,Palearctic,5.308766714,43.51589328,1680.54205,14.17120608,624.6225099,53.86405277,94.64925742,22,4.236873078,0.797612729,0.063974901,0.939871795
Touques,France,Palearctic,0.296732257,49.10179892,1285.29171,10.46780087,468.7615626,17.81296825,99.70807906,12,9.354893696,0.718034645,0.244667585,0.803427367
Towamba,Australia,Australasia,149.585131,-37.00629161,1094.534335,13.08073308,382.5314918,0.710125491,99.90794795,15,4.36389653,0.273312692,0.398942068,0.714825884
Towon.Josuji,South Korea,Palearctic,128.4850744,38.28509763,87.30188539,10.71507453,892.4001624,1.689056039,78.00725755,32,8.924,0.842738844,0.634202436,0.611919293
Tra.Khuc,Vietnam,Indo-Malay,108.4631194,14.95211977,3452.482262,23.29374351,242.2388694,1.916298687,99.77748775,48,39.53752962,0.924991505,0.601630316,0.624363806
Trang,Thailand,Indo-Malay,99.57599907,7.829788217,3559.545219,26.97367855,72.66531332,3.430942237,99.83012244,31,23.92877421,0.767310965,0.466719873,0.681793448
Trat,Thailand,Indo-Malay,102.5161735,12.4966837,1676.002023,26.79243252,100.1238353,2.15719524,98.59904542,40,32.59469854,0.905255778,0.507773944,0.663229395
Trent.UK,United Kingdom,Palearctic,-1.435790606,52.95174057,10324.05415,9.077098216,460.1017437,95.36167717,96.41474319,29,24.88630832,0.543062194,0.043467031,0.958343647
Trial.Well,Australia,Australasia,131.3129223,-31.00196606,3056.748585,18.29735863,427.7523967,0.003399707,99.97961369,1,0.001221452,1,0.047119924,0.955000451
Trieux,France,Palearctic,-3.086024248,48.55988716,843.8812788,10.94387354,404.3282146,8.097929835,99.46632504,9,6.350952754,0.779508116,0.153608312,0.866845349
Trigno,Italy,Palearctic,14.52534662,41.83057922,1217.344563,12.61041119,638.8302159,21.0190444,99.47300185,7,6.354692258,0.773678415,0.242808323,0.804629307
Trinity,United States,Nearctic,-96.54657771,32.28304071,45791.82631,18.44454044,781.4856775,40.11089182,90.03124053,99,28.38244647,0.626951563,0.384384816,0.722342508
Truckee,United States,Nearctic,-119.7761907,39.55367481,7169.799701,8.543416661,734.8739675,11.36318207,91.87368011,9,18.38162885,0.674435357,0.056145182,0.946839523
Tuam.josuji,South Korea,Palearctic,126.4773793,35.39201549,67.46274832,13.13691754,913.8996667,34.35796595,99.58494047,11,4.388,0.77786122,0.231039323,0.812321736
Tucacas1,Venezuela,Neotropic,-68.38453178,10.84633962,81.97654839,26.28016516,60.19267734,10.51899409,99.7,21,1.26,0.718242023,0.286525442,0.777287388
Tucacas2,Venezuela,Neotropic,-68.37917056,10.79499509,87.84151482,26.75375817,59.58396134,10.51899385,99.24964543,21,1.26,0.718242023,0.286525442,0.777287388
Tucacas3,Venezuela,Neotropic,-68.38666101,10.74695134,85.45104048,26.8818729,58.2820116,10.51899409,99.66711493,21,1.26,0.718242023,0.286525442,0.777287388
Tuchon.chon,South Korea,Palearctic,129.320148,37.0268986,125.7343083,11.44678443,887.5005178,3.753386557,99.87247359,18,2.284,0.710939908,0.501396145,0.666046735
Tugela,South Africa,Afrotropic,30.09277963,-28.50302726,29160.36938,16.7271391,366.7700031,2.542050183,90.74510924,49,6.83904962,0.829047269,0.329408776,0.75221408
Tuhai.Majia.He,China,Palearctic,116.8317207,36.99410135,14365.33364,13.27920845,1077.911831,12.89939845,99.37735375,48,3.018256157,0.854312158,0.071640427,0.93314882
Tuira,Panama,Neotropic,-77.72501433,8.230769171,10734.51984,25.41765609,41.54199912,0.259024963,99.99522787,120,55.63656227,0.699506892,0.745065209,0.573044488
Tukituki,New Zealand,Australasia,176.5011704,-39.90455703,2500.686771,12.0553573,373.6269938,2.101130277,99.79301443,16,10.58781955,0.475129399,0.481246948,0.675106876
Tumbez,Ecuador,Neotropic,-80.03151181,-3.860943593,5372.051867,22.19295851,67.52070915,2.615840852,99.72323526,24,17.34177591,0.902420821,0.513889254,0.660550299
Tumen,China,Palearctic,129.5930071,42.75654374,33191.36213,3.18691055,1220.566676,1.083756149,96.36453002,86,17.03985404,0.896247694,0.446417384,0.691363372
Tunisia.un.1,Tunisia,Palearctic,10.07006657,33.62940782,616.0906864,20.33502708,653.6268494,1.387979954,99.64243423,1,0.70764597,0.988782044,0.440109135,0.694391818
Turakina,New Zealand,Australasia,175.4900978,-39.82739019,984.5290554,11.84658126,362.846594,1.679585516,99.86325732,10,11.1052702,0.494205519,0.482339761,0.674609173
Turanganui,New Zealand,Australasia,178.0415876,-38.56361472,313.7542256,13.72322445,349.1370858,0.56046854,99.57003849,10,4.086151752,0.683651537,0.455284801,0.687150721
Turia,Spain,Palearctic,-1.064608451,40.10495989,6305.995801,11.5882703,655.0868019,14.99097395,91.10661655,9,1.567032002,0.91402692,0.043606753,0.95821534
Turkana,Ethiopia,Afrotropic,36.54653066,5.151155841,184419.6698,22.7003572,85.82516834,0.47291667,99.60545383,70,49.18918954,0.869894525,0.369900346,0.729980106
Tuross,Australia,Australasia,149.7427157,-36.19506848,1815.047871,13.31639945,391.3683427,1.096233502,99.93826271,23,5.388091016,0.369919199,0.351353792,0.739998664
